owner_id,license_plate,brand,color
102905,DFF31B89,VW,Vermelho
108174,BDD43B89,Toyota,Azul Claro
103213,BEE37B89,Fiat,Prata
109923,AEA93B89,Honda,Preto
104095,CCD26B89,Fiat,Prata
102078,AFC93B89,Toyota,Azul Claro
109805,EEA48B89,Honda,Azul Claro
105921,FBB24B89,Honda,Preto
104149,FDC86B89,VW,Preto
101419,CDD72B89,Chevrolet,Prata
108010,CAE36B89,Honda,Vermelho
108152,BEA10B89,Fiat,Azul Claro
106395,EAF63B89,Fiat,Prata
102425,EDF43B89,Fiat,Branco
102874,CFD94B89,Honda,Vermelho
109067,ABF77B89,VW,Branco
105017,DAD21B89,Toyota,Azul Claro
105204,DEC74B89,Fiat,Vermelho
107541,ACF41B89,Honda,Branco
102498,CBE85B89,Chevrolet,Azul Claro
109885,ECF58B89,Toyota,Vermelho
102624,ADA87B89,Toyota,Prata
107863,CEB27B89,VW,Prata
106992,ABB13B89,Fiat,Prata
102948,EDD85B89,Toyota,Preto
103784,BFA66B89,Chevrolet,Branco
106960,CBF93B89,Toyota,Branco
108609,AFA25B89,Fiat,Branco
102585,EDB49B89,Toyota,Branco
107979,EBE42B89,Honda,Azul Claro
104393,DBF16B89,Honda,Preto
102609,CEF29B89,Honda,Azul Claro
108412,ABC20B89,Toyota,Prata
100412,CED84B89,Chevrolet,Preto
108879,FBC72B89,VW,Azul Claro
107442,FDF60B89,Fiat,Vermelho
104066,BBC85B89,Toyota,Azul Claro
109258,DCE89B89,Honda,Azul Claro
104333,AAD13B89,Toyota,Azul Claro
108739,FEC60B89,VW,Prata
101611,ACD88B89,Fiat,Azul Claro
101328,CCB58B89,Fiat,Vermelho
105170,BBD20B89,Chevrolet,Preto
108567,FDA73B89,VW,Azul Claro
103165,CDD17B89,VW,Vermelho
107323,CAE88B89,Fiat,Azul Claro
106479,AFF76B89,Honda,Preto
108175,BAC14B89,Honda,Preto
109405,DCA73B89,VW,Azul Claro
103304,CDA59B89,VW,Prata
104380,FBA43B89,Fiat,Prata
102936,BCA44B89,Honda,Vermelho
105414,ACE36B89,VW,Vermelho
104141,DDB45B89,VW,Vermelho
109832,DDD15B89,Chevrolet,Azul Claro
108697,CAF55B89,Honda,Vermelho
105562,BBA43B89,Toyota,Branco
105133,EFA36B89,VW,Vermelho
107199,ACE68B89,Fiat,Preto
104266,DDE47B89,Honda,Azul Claro
106385,CCE21B89,Toyota,Azul Claro
105194,FCF33B89,Honda,Azul Claro
103502,AFE84B89,Fiat,Vermelho
109333,FFF36B89,Chevrolet,Azul Claro
107666,FAF64B89,Fiat,Azul Claro
102009,BBE36B89,Toyota,Branco
107003,FDD99B89,Honda,Prata
100169,DEC67B89,Honda,Azul Claro
108091,EAA61B89,VW,Preto
108882,ADA52B89,Honda,Branco
107469,EED59B89,Toyota,Preto
106559,FAD50B89,VW,Prata
104891,BFE15B89,Fiat,Prata
105233,EFD76B89,Toyota,Azul Claro
105979,DBD24B89,Fiat,Branco
103965,FCE89B89,Toyota,Prata
108715,CAE99B89,VW,Preto
104024,CBC88B89,Fiat,Azul Claro
108133,BFE10B89,Fiat,Vermelho
109914,FFC46B89,Toyota,Preto
101444,DEE12B89,Fiat,Prata
103476,ABA34B89,Chevrolet,Prata
107635,EBA41B89,Toyota,Branco
109680,DFB72B89,Toyota,Branco
109075,DEC37B89,Toyota,Vermelho
106136,AAB47B89,Chevrolet,Prata
109691,BCB49B89,VW,Prata
104715,ECC87B89,Toyota,Prata
108793,EAC37B89,Toyota,Branco
108551,ADB28B89,Honda,Branco
107059,FCB98B89,Fiat,Preto
104426,EEA34B89,Toyota,Prata
109925,DBA66B89,Fiat,Vermelho
104824,CFB15B89,Chevrolet,Prata
106817,FCD80B89,Honda,Vermelho
107047,BCF55B89,Honda,Vermelho
100963,FAD21B89,Chevrolet,Azul Claro
105334,DFE35B89,VW,Prata
106293,FAA43B89,Honda,Branco
103652,EFA37B89,Toyota,Prata
106143,BEF85B89,Chevrolet,Prata
102938,FFF27B89,Toyota,Preto
109313,ECE43B89,VW,Preto
106520,DAE62B89,Fiat,Vermelho
105550,BFD19B89,Toyota,Azul Claro
108566,CDB50B89,Chevrolet,Preto
100955,BFD85B89,Chevrolet,Vermelho
103211,DDD90B89,Toyota,Vermelho
102859,DCA88B89,Chevrolet,Preto
102974,EAB35B89,Toyota,Branco
109337,DBD99B89,Fiat,Branco
109383,EDD61B89,Chevrolet,Azul Claro
108303,ADA55B89,Fiat,Azul Claro
102444,FCB87B89,VW,Branco
109416,AAC64B89,Honda,Preto
106466,FDD34B89,Toyota,Azul Claro
107281,FED98B89,Chevrolet,Preto
101493,DFD13B89,Chevrolet,Prata
100082,BAC87B89,Fiat,Branco
107015,FDE90B89,VW,Branco
100522,CAA42B89,Chevrolet,Azul Claro
102140,FDE29B89,Toyota,Vermelho
104084,EBD96B89,Chevrolet,Azul Claro
100681,BFA99B89,VW,Azul Claro
103801,BBF63B89,Toyota,Vermelho
103315,CCD41B89,Honda,Azul Claro
105653,AEC35B89,Chevrolet,Branco
106658,BEE10B89,Fiat,Branco
106926,DAB38B89,Toyota,Azul Claro
108564,CEF70B89,VW,Vermelho
105235,EFB64B89,Honda,Preto
101173,AFC91B89,Fiat,Vermelho
102334,BBD27B89,Honda,Prata
108462,EDA94B89,Chevrolet,Preto
102008,DEC47B89,Toyota,Prata
105891,DBB63B89,VW,Branco
104167,ACC58B89,Fiat,Vermelho
109794,BCB44B89,Honda,Vermelho
103846,CBC18B89,Honda,Prata
109061,ADA15B89,Honda,Prata
101427,DCC92B89,Chevrolet,Preto
106872,DCD73B89,Toyota,Prata
105078,AFB64B89,Honda,Prata
104740,BAC46B89,Toyota,Azul Claro
106649,BAE14B89,Chevrolet,Branco
107697,DAF11B89,Chevrolet,Branco
100970,FBB67B89,VW,Vermelho
101815,EFA72B89,Chevrolet,Vermelho
100856,BDC32B89,Honda,Azul Claro
108249,ADA96B89,Fiat,Branco
108227,BAE76B89,Chevrolet,Azul Claro
106390,CBB17B89,Honda,Azul Claro
100739,AEE82B89,Fiat,Vermelho
109538,ACB91B89,Chevrolet,Azul Claro
108707,CAB14B89,Chevrolet,Vermelho
108232,BCC20B89,Toyota,Branco
103310,DBA24B89,VW,Preto
102969,BEC49B89,Fiat,Vermelho
109165,BCA32B89,VW,Prata
103236,ADE27B89,Toyota,Azul Claro
107458,AAC71B89,Honda,Preto
108040,ACE62B89,Chevrolet,Prata
102508,BDF84B89,Toyota,Prata
109665,EDB19B89,Chevrolet,Preto
106427,BDF16B89,Honda,Vermelho
104101,DBD17B89,Honda,Preto
105421,BEE19B89,Chevrolet,Vermelho
100118,CBA87B89,Honda,Preto
102167,DAE97B89,VW,Prata
102879,DDD40B89,Toyota,Azul Claro
109630,CEF22B89,Honda,Branco
101303,CEE26B89,Chevrolet,Vermelho
109729,CFC13B89,VW,Azul Claro
101997,FAA69B89,Toyota,Azul Claro
104545,DBC44B89,Honda,Preto
109741,FDC18B89,VW,Azul Claro
104565,BCC79B89,Toyota,Vermelho
109138,DEF84B89,Chevrolet,Vermelho
106066,ADE63B89,Chevrolet,Preto
109732,AFA89B89,Chevrolet,Azul Claro
105995,EFE24B89,Fiat,Vermelho
101989,CEE90B89,VW,Vermelho
103861,BDC67B89,Honda,Azul Claro
103725,CFE17B89,VW,Prata
105861,CCE27B89,Toyota,Azul Claro
100650,BCB44B89,Honda,Vermelho
104143,FEB27B89,Honda,Prata
104902,EFB21B89,Honda,Vermelho
108734,DAA37B89,Chevrolet,Vermelho
109635,ABE46B89,Honda,Azul Claro
106954,BFB47B89,Toyota,Vermelho
103070,ABE93B89,Toyota,Azul Claro
104821,BFA73B89,Chevrolet,Azul Claro
108318,BCE99B89,Chevrolet,Prata
104773,BDB32B89,VW,Branco
108208,FBF11B89,Honda,Azul Claro
101396,CBB53B89,VW,Preto
103028,FAA56B89,Toyota,Branco
109822,EBA90B89,VW,Vermelho
102267,EAD98B89,Fiat,Prata
108720,CEE73B89,Honda,Branco
103441,FAD62B89,Toyota,Vermelho
101850,DAD70B89,Fiat,Branco
101704,DFE43B89,Honda,Vermelho
105342,ABA12B89,Fiat,Azul Claro
102443,FFA68B89,VW,Azul Claro
102127,BDB67B89,Fiat,Prata
102043,DBA22B89,Honda,Vermelho
104672,CFB23B89,VW,Preto
103786,ACB75B89,Chevrolet,Branco
105847,FBB99B89,VW,Branco
101742,FEB18B89,VW,Preto
105339,ABA53B89,Fiat,Prata
103474,BDA24B89,Honda,Preto
102253,AFD66B89,Honda,Vermelho
106199,BDE67B89,Honda,Vermelho
104410,EDA20B89,Fiat,Preto
102039,DFC84B89,Fiat,Azul Claro
103421,ACD55B89,Honda,Vermelho
103289,DCE13B89,VW,Branco
103354,BDD64B89,VW,Preto
104479,EDC36B89,VW,Azul Claro
102993,CEE69B89,Honda,Branco
108273,CBA54B89,Fiat,Azul Claro
109380,DAB96B89,Honda,Vermelho
104146,CED32B89,VW,Preto
102554,CDA90B89,Chevrolet,Azul Claro
102560,CBA28B89,Honda,Branco
109737,ABC42B89,VW,Prata
103618,DAB54B89,Honda,Branco
107597,BBD34B89,VW,Vermelho
102244,AAE39B89,Toyota,Preto
103995,FDE41B89,Toyota,Preto
105900,AFF46B89,Toyota,Branco
106748,EDD10B89,VW,Vermelho
102790,BFD39B89,Toyota,Preto
104881,EAA13B89,Honda,Preto
100291,DCF66B89,Fiat,Branco
100129,CDA55B89,Fiat,Preto
102958,DCF25B89,VW,Azul Claro
105701,FAE99B89,Honda,Prata
108591,ABB53B89,Fiat,Branco
106425,ADA59B89,Honda,Vermelho
109088,DEB26B89,Fiat,Preto
106677,EDB52B89,Toyota,Prata
108472,FCF50B89,VW,Prata
106397,FAE45B89,Fiat,Azul Claro
101735,EEF48B89,Honda,Azul Claro
103481,CFD39B89,Toyota,Prata
101944,CFE30B89,VW,Branco
109309,BBF86B89,Toyota,Azul Claro
103461,ECD41B89,VW,Vermelho
108555,CDA88B89,Fiat,Azul Claro
102092,AAE22B89,Chevrolet,Preto
107207,CFC10B89,Honda,Vermelho
108147,FEF28B89,Toyota,Prata
101705,BEF95B89,Toyota,Vermelho
102232,ADE76B89,VW,Vermelho
102301,FDE57B89,VW,Azul Claro
109370,FAF19B89,Fiat,Vermelho
107564,DED46B89,Fiat,Vermelho
104755,EDC14B89,Honda,Azul Claro
104669,DBA31B89,Fiat,Vermelho
105569,FCA45B89,Toyota,Prata
102728,BAF46B89,Fiat,Vermelho
103616,ECE45B89,Chevrolet,Branco
108687,ECE33B89,Toyota,Preto
103643,ADE30B89,Honda,Vermelho
105128,FEF64B89,Chevrolet,Prata
106936,BFA66B89,VW,Preto
102687,FAC20B89,Chevrolet,Prata
109332,DEC72B89,Chevrolet,Preto
104896,BAC98B89,Toyota,Vermelho
108972,ECF68B89,Honda,Vermelho
109438,ACB56B89,Toyota,Prata
107674,BCD67B89,VW,Azul Claro
107643,BAC73B89,Chevrolet,Preto
109983,ABE86B89,VW,Preto
106445,CEF82B89,VW,Branco
101366,FAA20B89,Chevrolet,Branco
107909,DEB18B89,Fiat,Preto
102644,EBF39B89,Chevrolet,Azul Claro
104800,CFC45B89,Honda,Branco
104168,FAC54B89,Toyota,Prata
105438,DFE47B89,VW,Vermelho
104236,AED69B89,Toyota,Prata
109656,FDD71B89,Fiat,Azul Claro
103505,AEF65B89,Fiat,Vermelho
100608,CEF10B89,Toyota,Branco
103497,CAA73B89,Chevrolet,Vermelho
106707,BCF54B89,VW,Azul Claro
100019,FAB52B89,VW,Branco
109850,DCC44B89,Fiat,Azul Claro
104575,CED17B89,VW,Prata
103069,ADD91B89,Honda,Azul Claro
103489,FFD19B89,Honda,Preto
103486,CCC21B89,Fiat,Preto
100917,BCF24B89,Chevrolet,Azul Claro
109254,EAA40B89,Toyota,Vermelho
104788,EBB90B89,Honda,Preto
103379,FEB67B89,VW,Preto
102614,AAD33B89,Honda,Azul Claro
103189,DBB34B89,Honda,Prata
101397,FBD29B89,Toyota,Vermelho
103158,EBE22B89,Toyota,Preto
105870,AAA98B89,Fiat,Prata
107018,ECE81B89,Fiat,Preto
109399,CCF36B89,VW,Azul Claro
108525,FBA12B89,VW,Vermelho
108835,FFC67B89,Toyota,Branco
102856,FDE31B89,Chevrolet,Preto
104850,CCB90B89,Toyota,Azul Claro
104032,CED84B89,Chevrolet,Vermelho
103382,FDF12B89,Honda,Azul Claro
106807,FFF83B89,Honda,Azul Claro
101342,CDC32B89,Honda,Branco
108467,AAE44B89,VW,Vermelho
100790,ACC27B89,Honda,Prata
102002,EFE35B89,VW,Prata
103153,ABC59B89,Toyota,Preto
100971,CDF49B89,Fiat,Branco
108866,CAE77B89,VW,Vermelho
102148,DCE74B89,Chevrolet,Preto
107317,ABC64B89,Honda,Preto
101712,DBC15B89,VW,Vermelho
108909,AAE44B89,Toyota,Prata
103000,CDB50B89,VW,Preto
105777,CEC38B89,Fiat,Vermelho
102781,EFC57B89,Toyota,Preto
107941,BCA20B89,Fiat,Prata
100087,ACE47B89,Honda,Vermelho
109014,FFD73B89,Toyota,Prata
101661,BCA99B89,Toyota,Branco
101017,DDB61B89,VW,Preto
104652,CBA39B89,VW,Prata
109092,EDF25B89,Chevrolet,Vermelho
107037,FBB14B89,Toyota,Azul Claro
103575,EFC39B89,Honda,Azul Claro
105673,BCD43B89,VW,Preto
107854,CEF76B89,Fiat,Azul Claro
102642,EBC87B89,Fiat,Preto
108088,AFC36B89,Fiat,Prata
105850,DCF36B89,Fiat,Branco
100657,EBC76B89,Chevrolet,Prata
104073,ACD41B89,Fiat,Vermelho
100751,BBE75B89,VW,Vermelho
109780,CCB47B89,Honda,Azul Claro
102707,FAA39B89,Fiat,Vermelho
108770,DCA14B89,Fiat,Preto
108568,ECF76B89,Toyota,Branco
100547,EEC87B89,Fiat,Prata
109135,DAC79B89,Honda,Prata
105883,FCD83B89,Honda,Branco
103669,CFD65B89,Chevrolet,Preto
108452,CFF41B89,VW,Preto
102052,BEA27B89,Chevrolet,Branco
107465,BBB82B89,VW,Prata
103941,ADF53B89,Fiat,Azul Claro
108376,EFB17B89,VW,Azul Claro
104085,FFF17B89,VW,Vermelho
109465,DEE69B89,Fiat,Prata
106446,BAA92B89,Chevrolet,Preto
100314,FED38B89,Toyota,Branco
100576,DFB60B89,VW,Azul Claro
105447,FDB58B89,Toyota,Prata
104097,BEB90B89,Toyota,Branco
109512,AEB17B89,Chevrolet,Prata
103715,CAC88B89,VW,Azul Claro
108618,BEE78B89,Fiat,Preto
107544,FAD32B89,Fiat,Preto
109053,BBA62B89,Toyota,Preto
105388,BCC92B89,VW,Vermelho
104855,DCB47B89,Toyota,Branco
100816,CCF63B89,Chevrolet,Preto
104519,DDF59B89,Honda,Prata
102671,BFB68B89,VW,Prata
107004,FAE80B89,Fiat,Preto
109873,DEF63B89,Honda,Prata
106535,ADE15B89,Fiat,Preto
108497,CFE29B89,Fiat,Preto
109003,ACB41B89,Honda,Prata
108617,FFF15B89,VW,Prata
108429,DAB11B89,Toyota,Azul Claro
106795,DEF69B89,Chevrolet,Azul Claro
102023,DFE28B89,Fiat,Branco
101062,CEA58B89,Chevrolet,Azul Claro
104305,FFB85B89,Honda,Prata
108851,EBC37B89,Chevrolet,Prata
108960,EED22B89,Fiat,Preto
103852,CEB26B89,Chevrolet,Branco
103854,AEC32B89,Honda,Vermelho
105888,AAC92B89,Fiat,Azul Claro
108839,BDC74B89,Fiat,Preto
103117,FED42B89,Fiat,Vermelho
100451,ABA31B89,VW,Branco
106146,CCC39B89,VW,Prata
102101,BAA99B89,Toyota,Preto
104361,ECF83B89,Honda,Branco
100744,FDF91B89,Toyota,Preto
101898,CFD47B89,Toyota,Azul Claro
100983,BFD45B89,Toyota,Vermelho
107103,CCF91B89,Honda,Preto
101572,CFC87B89,Fiat,Preto
105377,CAB99B89,Chevrolet,Preto
100403,CFF65B89,Chevrolet,Prata
109445,BAB22B89,VW,Prata
109362,AEA22B89,Chevrolet,Prata
100729,BFF43B89,Toyota,Azul Claro
107527,DCB46B89,Honda,Prata
109977,DED94B89,Toyota,Branco
105619,ACC99B89,Chevrolet,Branco
107896,CFE34B89,Honda,Branco
107922,EAC34B89,Toyota,Vermelho
109343,ABC34B89,Fiat,Azul Claro
107733,FBF65B89,Fiat,Vermelho
100146,FED66B89,Toyota,Azul Claro
101147,AAF13B89,Toyota,Azul Claro
101554,AAE29B89,Fiat,Azul Claro
100241,CBD88B89,VW,Prata
105060,AFA98B89,Chevrolet,Preto
107659,BFD92B89,Honda,Vermelho
108461,FCF61B89,Toyota,Preto
106463,CBA80B89,Fiat,Prata
103915,BFA10B89,Chevrolet,Branco
104461,AEC60B89,Honda,Preto
104153,BEA95B89,Toyota,Vermelho
104125,CFF35B89,Chevrolet,Vermelho
100836,EBF61B89,Honda,Azul Claro
103422,AEC64B89,Honda,Preto
107088,CED67B89,Toyota,Prata
100844,FDB95B89,VW,Azul Claro
102266,FDD96B89,Fiat,Preto
104235,BDC55B89,Chevrolet,Prata
105031,FEA56B89,Fiat,Azul Claro
109296,EFA31B89,Fiat,Preto
106708,AEE42B89,Honda,Azul Claro
104454,DED84B89,Toyota,Branco
105941,EEF75B89,VW,Preto
108876,FBC17B89,Honda,Azul Claro
101969,CFF35B89,Honda,Prata
106378,EAC85B89,Toyota,Branco
107981,BFF44B89,VW,Vermelho
105858,CAE57B89,Toyota,Preto
100018,DEF23B89,Toyota,Azul Claro
105104,BAC49B89,Fiat,Branco
108457,FEF40B89,Toyota,Azul Claro
109301,AFD42B89,Honda,Preto
104934,ADE82B89,Chevrolet,Azul Claro
102662,FCB70B89,Honda,Branco
108918,DDC26B89,Toyota,Branco
107393,FDE59B89,Honda,Azul Claro
103207,DDF18B89,Toyota,Prata
109633,FCD14B89,VW,Branco
105227,BDD44B89,Fiat,Prata
105855,FCC34B89,Honda,Vermelho
102117,DED53B89,Honda,Vermelho
105200,FAB47B89,Chevrolet,Preto
100125,CFC52B89,Toyota,Branco
109607,DDC86B89,Fiat,Azul Claro
101802,EEF73B89,Chevrolet,Vermelho
104448,EDE39B89,Chevrolet,Prata
102145,ECD37B89,Toyota,Branco
107430,FEE33B89,Chevrolet,Vermelho
109124,EFD22B89,Fiat,Branco
102543,EBE75B89,Toyota,Azul Claro
104282,DAB31B89,Honda,Branco
107185,FCB39B89,Honda,Branco
103866,ADD38B89,Honda,Branco
106321,AEB52B89,Toyota,Prata
109027,EDB17B89,Toyota,Preto
105346,DBD95B89,VW,Branco
106631,EEE63B89,Toyota,Preto
103035,ACB30B89,VW,Preto
105595,DEB71B89,Toyota,Branco
106110,CDB67B89,Fiat,Azul Claro
108640,DCC11B89,VW,Vermelho
107193,ADC57B89,VW,Prata
102229,EBC94B89,Toyota,Branco
108145,BBA71B89,Toyota,Prata
104572,EDD80B89,VW,Preto
107449,FEC28B89,VW,Azul Claro
101119,AAA63B89,Honda,Prata
106067,FAA29B89,Chevrolet,Vermelho
103298,BCE60B89,Fiat,Azul Claro
103882,BDF85B89,Chevrolet,Azul Claro
106369,BEC69B89,VW,Branco
105309,FEC96B89,Toyota,Prata
107284,EDF35B89,Chevrolet,Branco
103459,CDD36B89,Honda,Prata
102519,FCD74B89,Honda,Branco
101166,ECF37B89,Honda,Vermelho
102214,DEA64B89,Fiat,Azul Claro
107608,FEB69B89,Chevrolet,Branco
107322,ADB14B89,Fiat,Prata
104691,DBB26B89,Fiat,Preto
108320,EDC90B89,Honda,Vermelho
108610,FFD34B89,Toyota,Azul Claro
101901,FFA34B89,Chevrolet,Branco
108228,FCF23B89,Honda,Preto
104591,AAC21B89,Toyota,Branco
105046,BBE28B89,Chevrolet,Preto
103640,EBB77B89,Honda,Vermelho
100913,EBF25B89,Chevrolet,Branco
104907,DAF83B89,Honda,Prata
103968,DBE32B89,Toyota,Branco
105035,EAC49B89,Honda,Azul Claro
107780,FEB48B89,VW,Prata
104831,EBE53B89,Chevrolet,Branco
103040,BBA11B89,VW,Preto
108313,EBB17B89,Toyota,Vermelho
100728,DBF48B89,VW,Prata
108126,AEB62B89,VW,Branco
107315,DFD23B89,Toyota,Vermelho
102403,BEE71B89,Fiat,Vermelho
100365,DFD42B89,Fiat,Prata
104785,CCE12B89,Honda,Azul Claro
101337,FFA72B89,Chevrolet,Preto
107620,DAC35B89,Toyota,Prata
105583,ADF70B89,Fiat,Vermelho
108400,AED53B89,Toyota,Azul Claro
108013,EFF97B89,Chevrolet,Prata
108055,EFA19B89,Toyota,Preto
104202,CBD31B89,VW,Azul Claro
100231,DCA11B89,Honda,Prata
100384,BDF56B89,Honda,Vermelho
100422,BAC26B89,Chevrolet,Branco
108560,BAC19B89,Fiat,Preto
101307,DAF30B89,Honda,Preto
108295,ABB71B89,Toyota,Prata
106557,AEA69B89,Fiat,Azul Claro
103555,AAA41B89,VW,Branco
108631,FDF22B89,Fiat,Azul Claro
108812,BAD30B89,Chevrolet,Azul Claro
105026,EDA86B89,Toyota,Branco
108203,FFA71B89,Honda,Vermelho
106139,FCB37B89,VW,Preto
101819,BEC36B89,Toyota,Preto
100967,BAF91B89,Honda,Azul Claro
105182,ECC24B89,Toyota,Azul Claro
107166,BCD46B89,VW,Preto
100323,EBD84B89,Chevrolet,Preto
106788,BEB79B89,VW,Azul Claro
100138,DDC94B89,Honda,Vermelho
104623,BAF13B89,Honda,Preto
102281,EBB12B89,Chevrolet,Branco
103156,DBA54B89,Honda,Branco
106422,BCD77B89,Honda,Branco
104293,FEC99B89,Toyota,Vermelho
104509,EFB35B89,Chevrolet,Prata
100907,DDC33B89,Toyota,Vermelho
108721,BBC34B89,Fiat,Azul Claro
107160,FAE86B89,Fiat,Azul Claro
107250,AEB83B89,Honda,Vermelho
102255,ACD60B89,VW,Vermelho
105075,AFD33B89,Toyota,Preto
107693,EBA94B89,VW,Branco
104718,FFF10B89,Chevrolet,Branco
101412,FDC98B89,Chevrolet,Azul Claro
106444,BFE91B89,VW,Vermelho
104609,DFB14B89,Chevrolet,Prata
103984,ABE51B89,Honda,Vermelho
109084,ADE85B89,Fiat,Preto
100512,DCB34B89,Fiat,Prata
106529,FCA10B89,Chevrolet,Branco
105209,DDD76B89,Toyota,Preto
108300,FAE10B89,Toyota,Vermelho
103263,BCD71B89,Toyota,Preto
100072,DED12B89,Fiat,Azul Claro
108125,CAB59B89,Honda,Prata
108248,AFF60B89,Chevrolet,Prata
102136,CCA37B89,Toyota,Vermelho
101577,CDB73B89,Chevrolet,Azul Claro
106285,FED84B89,Toyota,Prata
108826,CDB10B89,Chevrolet,Preto
100627,ADE55B89,Chevrolet,Branco
109224,EEC24B89,Honda,Vermelho
104434,AFE52B89,Chevrolet,Vermelho
105136,AAE45B89,Toyota,Azul Claro
106082,BCE67B89,VW,Vermelho
105751,AFF48B89,Chevrolet,Vermelho
102501,BED56B89,Toyota,Prata
109744,BEB12B89,VW,Azul Claro
108341,DAA94B89,VW,Vermelho
106132,DCF54B89,Chevrolet,Vermelho
102364,DBF32B89,Fiat,Preto
106274,EDA90B89,Toyota,Preto
108251,ACA50B89,Honda,Vermelho
108875,DDC68B89,Honda,Azul Claro
108239,FEB31B89,Chevrolet,Azul Claro
104059,BAB84B89,Chevrolet,Prata
103649,FBD41B89,Chevrolet,Prata
102161,CAD96B89,Chevrolet,Prata
108081,EDC37B89,Toyota,Vermelho
106841,CBC87B89,Chevrolet,Azul Claro
104981,CAC86B89,VW,Branco
100645,CCE92B89,Honda,Preto
101208,DAD92B89,VW,Prata
103122,DAD43B89,Chevrolet,Preto
102054,CFB51B89,Fiat,Prata
105216,EBF48B89,VW,Azul Claro
109195,DBC10B89,Toyota,Vermelho
101407,CFC76B89,Toyota,Preto
105366,BBE50B89,VW,Vermelho
102237,FFE32B89,VW,Azul Claro
101072,EFD51B89,Chevrolet,Branco
107502,EFB21B89,Toyota,Prata
104667,ACC60B89,Toyota,Preto
104411,DFA38B89,VW,Preto
102371,EEA26B89,Honda,Azul Claro
108326,EDF73B89,VW,Preto
103993,FCB54B89,Chevrolet,Preto
108140,EDD83B89,Toyota,Preto
109810,AED18B89,VW,Prata
102051,BCA10B89,Chevrolet,Branco
108094,DBE64B89,Toyota,Azul Claro
104980,ECF18B89,Toyota,Prata
105502,BDC21B89,Honda,Prata
105183,DED93B89,Chevrolet,Azul Claro
105115,CCA60B89,Chevrolet,Prata
102719,CBB99B89,Honda,Vermelho
106164,BAC16B89,Honda,Vermelho
105162,EBB97B89,Honda,Prata
107654,FDA83B89,Chevrolet,Vermelho
102238,FEF36B89,VW,Preto
106022,FAA68B89,Toyota,Azul Claro
100163,ACA65B89,Chevrolet,Preto
107149,EFB80B89,VW,Prata
107349,BDF32B89,Fiat,Branco
109046,EBB95B89,Fiat,Prata
106834,FFB41B89,Honda,Azul Claro
108317,BFD60B89,VW,Branco
104671,DEB60B89,Honda,Azul Claro
105321,CBA57B89,Honda,Prata
102193,BAD93B89,Honda,Azul Claro
107723,BFE96B89,Honda,Azul Claro
100977,CCD25B89,Honda,Preto
103477,EDF63B89,Honda,Vermelho
106693,FFA65B89,VW,Azul Claro
102252,DAA81B89,Fiat,Vermelho
106186,DDB56B89,VW,Preto
103051,EDF64B89,Honda,Azul Claro
104930,DAB62B89,VW,Branco
102174,FFD33B89,VW,Preto
101158,AAD44B89,Honda,Prata
105518,FDA68B89,Honda,Prata
105889,EEB85B89,VW,Prata
106632,FFD64B89,Honda,Branco
109151,BBA83B89,VW,Branco
101911,AED32B89,Honda,Azul Claro
102616,AAD97B89,Honda,Preto
107528,BBE75B89,Fiat,Preto
107275,DCE80B89,Fiat,Preto
102929,CAC30B89,Toyota,Vermelho
106420,DAC34B89,Chevrolet,Prata
107519,BFB46B89,VW,Prata
105699,DBB17B89,Honda,Preto
101090,BDD18B89,Fiat,Prata
107611,FFE86B89,Honda,Preto
100300,ADA30B89,Honda,Preto
105571,BAF87B89,VW,Preto
100122,BDF92B89,Toyota,Prata
101002,EAE76B89,Chevrolet,Preto
103874,FFD71B89,VW,Branco
101644,DAD36B89,Toyota,Prata
103509,DCB10B89,Chevrolet,Preto
104990,DFE19B89,Toyota,Azul Claro
102095,FBC74B89,Fiat,Vermelho
103562,AFA33B89,VW,Branco
101045,FCF80B89,Honda,Prata
108999,DEA55B89,Fiat,Azul Claro
103111,EAC86B89,VW,Prata
106367,CBB87B89,Chevrolet,Azul Claro
102880,EBA84B89,Honda,Branco
103966,DAE58B89,Chevrolet,Vermelho
109569,BAF60B89,Chevrolet,Preto
102785,BAF94B89,Honda,Vermelho
108886,FAE21B89,VW,Azul Claro
102410,EEF42B89,Fiat,Preto
106734,CDE61B89,Honda,Branco
107269,DFA92B89,Chevrolet,Branco
109072,FBC24B89,Toyota,Branco
107787,FDB98B89,VW,Preto
100586,ADE27B89,Chevrolet,Azul Claro
106040,FEF73B89,VW,Branco
108501,EED76B89,Toyota,Azul Claro
109675,DEA58B89,Chevrolet,Prata
109191,FAA51B89,Honda,Preto
102826,AEA59B89,VW,Vermelho
108811,DCB69B89,VW,Branco
103426,ADD41B89,VW,Branco
101981,DBD75B89,Chevrolet,Prata
102481,CBD51B89,Chevrolet,Vermelho
102405,BBB88B89,Fiat,Preto
100262,CDD43B89,VW,Branco
106648,CAB24B89,Honda,Preto
104198,AEC71B89,Toyota,Vermelho
105349,ECE37B89,VW,Branco
102408,DFB16B89,Fiat,Prata
107655,EEA67B89,Honda,Vermelho
106360,DFB28B89,Fiat,Branco
104731,ECE99B89,Honda,Vermelho
100128,CED84B89,Fiat,Branco
106342,BEB81B89,VW,Branco
101315,BAB44B89,Toyota,Azul Claro
105788,BEC51B89,Honda,Vermelho
102184,BBB75B89,Chevrolet,Vermelho
102458,FDB98B89,Chevrolet,Vermelho
